authors,bestsellers-rank,categories,description,dimension-x,dimension-y,dimension-z,edition,edition-statement,for-ages,format,id,illustrations-note,image-checksum,image-path,image-url,imprint,index-date,isbn10,isbn13,lang,publication-date,publication-place,rating-avg,rating-count,title,url,weight
"[22332, 262802]",415043.0,"[334, 335]","For her last novel's plot, Austen returns to the tensions of inheritance; but the once satisfactory solution-security on a landed estate-no longer applies. Here, Anne, the unappreciated middle daughter of the Elliots, has new choices to make, between the customs and traditions in which she was brought up and the excitement of the unknown.",137.16,213.36,17.78,,Revised ed.,,1.0,9781551111315,,5a6998d1428f3f78ccdbde114a90a2f2,full/3/5/3/353a73d2536d1eb1d767d3dc8e91d3a3730affb3.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5511/9781551111315.jpg,,,1551111314,9781551111315,en,1998-08-30 00:00:00,,4.14,539680.0,Persuasion,/Persuasion-Jane-Austen/9781551111315,340.19
[13973],394349.0,"[334, 335]","Das imaginäre Macondo ist Schauplatz drastischer und geheimnisvoller Ereignisse im Leben der Familie Buendia über Generationen. Macondo ist Heimat der Nachfahren Jose Arcadio Buendias und seiner mehr als hundert Jahre alt werdenden Frau Ursula. Macondo ist ebenso typisch karibisch wie einzigartig; in Macondo erfüllen sich die Prophezeiungen des Melchiades über hundert Jahre. Macondo ist ein Ort voller Phantasie, tropischer Fülle und seltsamer Geschehnisse, hier blühen Absurdes und Verrücktes, steht Komisches neben Trauer und Elend.",106.68,175.26,22.86,,,,1.0,9782020238113,,5f97e828ca1474db60cbea0c37f2d05a,full/6/c/5/6c5f7f2188ce83bee6a8b28eb93bd272e4c8f04b.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9782/0202/9782020238113.jpg,,,202023811X,9782020238113,fr,1997-04-26 00:00:00,,4.08,776416.0,Cent ans de solitude,/Cent-ans-de-solitude-Gabriel-Garcia-Marquez/9782020238113,235.87
[191734],469559.0,"[334, 335, 362]","""Come, come! I'm sick to death of this particular self. I want another.""  As his tale begins, Orlando is a passionate sixteen-year-old nobleman whose days are spent in rowdy revelry, filled with the colorful delights of Queen Elizabeth I's court. By the close, three centuries have passed, and he will have transformed into a thirty-six-year-old woman in the year 1928. Orlando's journey is also an internal one--he is an impulsive poet who learns patience in matter of the heart, and a woman who knows what it is to be a man.  Virginia Woolf's most unusual creation, Orlando is a fantastical biography as well as a funny, exuberant romp through history that examines the true nature of sexuality.",132.0,201.0,25.0,,,,1.0,9780156701600,"Illustrations, unspecified",ba345dcb4f6d642b0095af11791946f0,full/9/c/a/9ca82afe191587f7d57df26ec28a24610c407a26.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1567/9780156701600.jpg,Wadsworth Publishing Co Inc,,015670160X,9780156701600,en,1993-05-01 00:00:00,,3.86,64453.0,Orlando : A Biography,/Orlando-Virginia-Woolf/9780156701600,290.0
[253859],411517.0,"[222, 334, 335]","One of the most beautifully peceptive novels in the English language, A Voice through a Cloud is a devastating account of vulnerability, gay desire and determination",152.0,203.0,17.27,,,,1.0,9781878972156,,41c3e1ac4903fadef6cbacefe497d761,full/4/7/a/47a2be2af419e472ca4afcf63b62f9a3a5397278.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8789/9781878972156.jpg,,,1878972154,9781878972156,en,2010-04-30 00:00:00,,4.25,255.0,A Voice Through Cloud,/Voice-Through-Cloud-Denton-Welch/9781878972156,387.0
[266297],526275.0,"[336, 2617, 338, 2619, 344]","Madrid 1939. Carlos Tejada Alonso y León is a Sergeant in the Guardia Civil, a rank rare for a man not yet thirty, but Tejada is an unusual recruit. The bitter civil war between the Nationalists and the Republicans has interrupted his legal studies in Salamanca. Second son of a conservative Southern family of landowners, he is an enthusiast for the Catholic Franquista cause, a dedicated, and now triumphant, Nationalist. This war has drawn international attention. In a dress rehearsal for World War II, fascists support the Nationalists, while communists have come to the aid of the Republicans. Atrocities have devastated both sides. It is at this moment, when the Republicans have surrendered, and the Guardia Civil has begun to impose order in the ruins of Madrid, that Tejada finds the body of his best friend, a hero of the siege of Toledo, shot to death on a street named Amor de Dios. Naturally, a Red is suspected. And it is easy for Tejada to assume that the woman caught kneeling over the body is the killer. But when his doubts are aroused, he cannot help seeking justice.",126.0,192.0,21.08,,,,1.0,9781569473443,,d1e6b0a4064fc38357ded0bb1a02ba4a,full/2/2/3/2230a2f583279186a603f70c72a65b0ea7836038.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5694/9781569473443.jpg,,,1569473447,9781569473443,en,2004-03-01 00:00:00,,3.78,670.0,Death Of A Nationalist,/Death-Nationalist-Rebecca-Pawel/9781569473443,212.0
[286139],10545.0,"[273, 296, 334, 335]","La novela de Unamuno muestra un espacio espiritual, no descriptivo, en el que se asientan los simbolos clave de la dialectica entre fe y duda: el lago, la montana, la nieve, la villa sumergida, los nombres de los personajes, etc. Esta edicion se basa en la edicion de 1933 con las variantes de la de 1930.",114.0,184.0,7.62,New edition,26th ed.,,1.0,9788437601854,,7942f57e92ba7e286834331cdbb6dc13,full/8/c/f/8cf966a3f1becaa3ddffbc99cc769697178e87f1.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9788/4376/9788437601854.jpg,,,8437601851,9788437601854,es,1995-12-31 00:00:00,,3.91,6011.0,"San Manuel Bueno, Martir: San Manuel Bueno, Martir",/San-Manuel-Bueno-Martir-San-Manuel-Bueno-Martir-Unamuno/9788437601854,136.0
[196161],206708.0,"[3134, 3168, 3172, 3225, 696, 736, 2800]","Kim Meeder has seen horses go where no one else can tread - stepping through the minefield of a broken child's soul in a dance of trust that only God can understand. From a mistreated horse to an emotionally starved child and back again, a torrent of love washes away their barren places. Kim's ranch is a place where this miracle happens over and over again. It is a place where the impossible flourishes, where dreams survive the inferno of reality - a place where hope rises. Where Wounded Spirits Run Free  Follow a horse where no one else can tread, through the minefield of pain that surrounds a broken child's soul. From a mistreated horse to an emotionally starved child and back again, a torrent of love revives their barren places. In the presence of unconditional love, a mute girl speaks for the first time. A defiant teenager teaches a horse to trust again...and opens his own heart to love. A rescued horse gives a dying man his last wish. A battered girl finds love and protection in the friendship of a battered horse... Come visit a place where the impossible flourishes, where dreams survive the inferno of reality--a place where hope rises.",132.0,209.0,17.0,,,,1.0,9781590522691,,dde473964331d48116e5d9beab6b4ec5,full/1/5/e/15efc5a0050a87ca00463998bc3eb44b7a516ee0.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5905/9781590522691.jpg,,,1590522699,9781590522691,en,2005-04-09 00:00:00,,4.32,1560.0,Hope Rising : Stories from the Ranch of Rescued Dreams,/Hope-Rising-Kim-Meeder/9781590522691,227.0
[19831],481476.0,"[295, 334, 335]","»Der Reisende Gregor Samsa erwacht eines Morgens in seinem Bett als riesiges Ungeziefer. Das Wunder kommt als Qual. Die Qual existiert mit Eintritt der Erzählung. Sie braucht keine Motivation. Sie ist da. Die Spannung ist gegeben und weicht nicht bis zum letzten Augenblick ... Niemand erstaunt über das Ereignis, man faßt es, man schweigt, man leidet, die Familie zieht sich in sich selbst zurück. Das Tier bleibt in seinem Zim-mer, niemand darf es sehen ...« (Kasimir Edschmid)",120.9,188.47,10.41,,14th ed.,,1.0,9783596258758,,3b17e7d65346f5d20208e0010ee5e8bc,full/2/9/3/293b29534ee685e3b0a48a42529dfecb53203ed0.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/5962/9783596258758.jpg,,,3596258758,9783596258758,de,2001-11-08 00:00:00,,3.83,676814.0,Die Verwandlung,/Die-Verwandlung-Franz-Kafka/9783596258758,140.61
[2445],562215.0,"[378, 633, 717, 2853]",Never look at a grave the same way again,135.0,204.0,14.0,,,,1.0,9780060185183,,a3a9d3b5ec50d341d55826232251ea06,full/0/1/f/01f43d22817d0750a34b25eb419091ef93078c78.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0601/9780060185183.jpg,HarperCollins,,006018518X,9780060185183,en,2015-08-14 00:00:00,,3.8,542.0,Cemetery Stories,/Cemetery-Stories-Katherine-Ramsland/9780060185183,205.0
[286648],64470.0,"[2649, 2658, 633, 2915]","Copied out by hand as a young man aspiring to the status of Gentleman, George Washington's 110 rules were based on a set of rules composed by French Jesuits in 1595. The first English edition of these rules was available in Francis Hawkins' Youths Behavior, or Decency in Conversation Amongst Men, which appeared in 1640, and it is from work that Washington seems to have copied. The rules as Washington wrote them out are a simplified version of this text. However much he may have simplified them, these precepts had a strong influence on Washington, who aimed to always live by them. The rules focus on self-respect and respect for others through details of etiquette. The rules offer pointers on such issues as how to dress, walk, eat in public, and address one's superiors.",104.0,170.0,8.0,,"""",,2.0,9781557091031,,1d63b4374107d62d1369372f047227cf,full/0/4/a/04a4ef12e26f617997b9fb92e93cc48e7899f629.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5570/9781557091031.jpg,,,155709103X,9781557091031,en,1994-01-01 00:00:00,,4.09,1386.0,George Washington's Rules of Civility and Decent Behaviour,/George-Washingtons-Rules-Civility-Decent-Behaviour-George-Washington/9781557091031,91.0
[35594],383592.0,"[334, 335]","The Call of the Wild--Selected by the Modern Library as one of the 100 best novels of all time To this day Jack London is the most widely read American writer in the world, E. L. Doctorow wrote in The New York Times Book Review. Generally considered to be London's greatest achievement, The Call of the Wild brought him international acclaim when it was published in 1903. His story of the dog Buck, who learns to survive in the bleak Yukon wilderness, is viewed by many as his symbolic autobiography. No other popular writer of his time did any better writing than you will find in The Call of the Wild, said H. L. Mencken. Here, indeed, are all the elements of sound fiction.",131.0,203.0,16.0,,Reprint,,1.0,9780375752513,,209bd1734572b7fcb02f52c8ec545950,full/9/b/f/9bf9dd70a6a6044ec3378f19cda05ffa3179d4af.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375752513.jpg,Modern Library Inc,,037575251X,9780375752513,en,1998-12-15 00:00:00,,4.2,2325.0,"The Call of the Wild, White Fang & To Build a Fire",/Call-Wild-White-Fang-Build-Fire-Jack-London/9780375752513,210.0
[6662],520146.0,"[339, 2620, 342]","The explosive Robert Langdon thriller from Dan Brown, the #1 New York Times bestselling author of The Da Vinci Code and Inferno--now a major film directed by Ron Howard and starring Tom Hanks and Felicity Jones. An ancient secret brotherhood. A devastating new weapon of destruction. An unthinkable target. When world-renowned Harvard symbologist Robert Langdon is summoned to his first assignment to a Swiss research facility to analyze a mysterious symbol--seared into the chest of a murdered physicist--he discovers evidence of the unimaginable: the resurgence of an ancient secret brotherhood known as the Illuminati...the most powerful underground organization ever to walk the earth. The Illuminati has now surfaced to carry out the final phase of its legendary vendetta against its most hated enemy--the Catholic Church.",135.13,208.28,31.5,,Reprint,,1.0,9780743493468,,c519f954673b249d6a762e1f0b22b2e9,full/e/a/0/ea03102d3ad71c2e456b6f03d1de5fb3e179c1cf.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7434/9780743493468.jpg,,,074349346X,9780743493468,en,2006-05-23 00:00:00,,3.91,2749422.0,Angels and Demons,/Angels-Demons-Dan-Brown/9780743493468,412.77
[52599],458356.0,"[290, 335, 2985]","In this charming little book, Thoreau treats his subject as if it were a walk itself. As he wanders, so do his thoughts. Thoreau walked both for exercise of mind and body and as a way of exploring his inner and outer worlds.",121.16,181.1,5.59,,Reprint,,1.0,9781557091000,,eba3d6b741a9f5b59c21343454f5ecaa,full/c/7/9/c795d812fa9fdd41093facc50677c114bfe2dc5d.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5570/9781557091000.jpg,,,1557091005,9781557091000,en,1989-05-31 00:00:00,,3.86,6309.0,Walking,/Walking-Henry-David-Thoreau/9781557091000,58.97
[202413],68627.0,"[287, 292, 334]","Filled with languid aristocrats trading witticisms as they wait for martinis, this collection of three Noel Coward plays encapsulates the qualities that made him one of the most popular playwrights of the 1930s and '40s and one of the great personalities of the century. In Blithe Spirit, Charles Condomine receives a visit from his first wife, Elvira. Unfortunately, Elvira is now a ghost and Charles has, understandably, moved on and married Ruth. The bohemian protagonists of Hay Fever wreak emotional havoc on a house full of weekend visitors. In Private Lives, a recently divorced couple find themselves in adjoining hotel rooms while on honeymoon with their new spouses.",134.0,200.0,15.0,,Vintage Intl,,1.0,9780679781790,,0c461dfb1042b6dba2d5b515311a5f55,full/5/7/d/57d33c5827f66d5772d5ee95976cf97d8bcf8ef2.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/6797/9780679781790.jpg,Vintage Books,,067978179X,9780679781790,en,1999-06-15 00:00:00,,4.14,2559.0,"Blithe Spirit, Hay Fever, Private Lives",/Blithe-Spirit-Hay-Fever-Private-Lives-Noel-Coward/9780679781790,144.0
[77156],15339.0,[334],"Welcome to the insane and rarified world of Professor Dr. Moritz-Maria von Igelfeld of the Institute of Romance Philology. Von Igelfeld is engaged in a never-ending quest to win the respect he feels certain he is due--a quest which has the tendency to go hilariously astray.  In Portuguese Irregular Verbs, Professor Dr von Igelfeld learns to play tennis, and forces a college chum to enter into a duel that results in a nipped nose. He also takes a field trip to Ireland where he becomes acquainted with the rich world of archaic Irishisms, and he develops an aching infatuation with a Dentist fatale. Along the way, he takes two ill-fated Italian sojourns, the first merely uncomfortable, the second definitely dangerous.",129.54,203.2,10.16,,Anchor Books,,1.0,9781400077083,"Illustrations, unspecified",90bf23bdb387acc89dc527f4fe0950fa,full/1/3/d/13d6f98741accf9219a0ecd89f9b49011c0b2340.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4000/9781400077083.jpg,Random House Inc,,1400077087,9781400077083,en,2004-12-28 00:00:00,,3.49,7621.0,Portuguese Irregular Verbs,/Portuguese-Irregular-Verbs-Alexander-McCall-Smith/9781400077083,113.4
